source_target_gene,n_cells
SEMA3B,523
SEMA3C,206
SEMA3D,219
SEMA3E,231
SEMA3F,206
SEMA3G,210
SEMA4A,53
SEMA4B,290
SEMA4C,408
SEMA4D,756
SEMA4F,265
SEMA4G,138
SEMA5A,203
SEMA5B,121
SEMA6A,413
SEMA6B,279
SEMA6C,232
SEMA6D,18
SEMA7A,141
SENP1,133
SENP2,221
SENP3,244
SENP5,303
SENP6,147
SENP7,205
SENP8,92
SEPHS1,522
SEPHS2,408
SEPSECS,488
SEPTIN1,136
SEPTIN10,49
SEPTIN11,145
SEPTIN12,183
SEPTIN14,116
SEPTIN2,158
SEPTIN3,179
SEPTIN4,479
SEPTIN5,358
SEPTIN6,65
SEPTIN7,637
SEPTIN8,116
SEPTIN9,156
SERAC1,183
SERBP1,448
SERF2,284
SERGEF,112
SERHL2,246
SERINC1,151
SERINC2,188
SERINC3,319
SERINC4,256
SERINC5,259
SERP1,244
SERP2,75
SERPINA1,466
SERPINA10,148
SERPINA11,164
SERPINA12,186
SERPINA3,242
SERPINA4,446
SERPINA5,705
SERPINA6,141
SERPINA7,265
SERPINA9,242
SERPINB1,26
SERPINB10,131
SERPINB11,193
SERPINB12,370
SERPINB13,486
SERPINB2,304
SERPINB3,59
SERPINB4,454
SERPINB5,397
SERPINB6,149
SERPINB7,344
SERPINB8,197
SERPINB9,49
SERPINC1,276
SERPIND1,318
SERPINE1,197
SERPINE2,348
SERPINE3,204
SERPINF1,203
SERPINF2,132
SERPING1,166
SERPINH1,177
SERPINI1,165
SERPINI2,188
SERTAD1,415
SERTAD2,78
SERTAD3,260
SERTAD4,98
SERTM1,120
SESN1,432
SESN2,93
SESN3,188
SESTD1,302
SET,201
SETBP1,352
SETD1A,55
SETD1B,144
SETD2,217
SETD3,205
SETD4,167
SETD5,262
SETD6,195
SETD7,23
SETD9,185
SETDB1,237
SETDB2,303
SETMAR,29
SETX,191
SEZ6,509
SEZ6L,153
SEZ6L2,394
SF1,80
SF3A1,200
SF3A2,213
SF3A3,238
SF3B1,26
SF3B2,25
SF3B3,96
SF3B4,18
SF3B5,37
SFI1,239
SFMBT1,182
SFMBT2,467
SFN,240
SFPQ,289
SFR1,328
SFRP1,301
SFRP2,38
SFRP4,147
SFRP5,323
SFSWAP,325
SFT2D1,167
SFT2D2,126
SFT2D3,427
SFTA2,385
SFTA3,31
SFTPA1,167
SFTPA2,181
SFTPB,289
SFTPC,264
SFTPD,281
SFXN1,177
SFXN2,64
SFXN3,441
SFXN4,630
SFXN5,160
SGCA,578
SGCB,117
SGCE,154
SGCG,152
SGCZ,279
SGF29,232
SGIP1,565
SGK1,465
SGK2,247
SGK3,802
SGMS1,106
SGMS2,97
SGO1,13
SGO2,208
SGPL1,120
SGPP1,2
SGPP2,125
SGSH,351
SGSM1,528
SGSM2,231
SGSM3,417
SGTA,587
SGTB,358
SH2B1,301
SH2B2,293
SH2B3,90
SH2D1A,101
SH2D1B,156
SH2D2A,375
SH2D3A,425
SH2D3C,310
SH2D4A,316
SH2D4B,552
SH2D5,105
SH2D6,345
SH2D7,83
SH3BGR,445
SH3BGRL,111
SH3BGRL2,471
SH3BGRL3,114
SH3BP1,94
SH3BP2,282
SH3BP4,105
SH3BP5,333
SH3BP5L,172
SH3D19,263
SH3GL1,370
SH3GL2,4
SH3GL3,764
SH3GLB1,78
SH3GLB2,312
SH3KBP1,142
SH3PXD2A,147
SH3PXD2B,184
SH3RF1,245
SH3RF2,223
SH3RF3,226
SH3TC1,295
SH3TC2,293
SH3YL1,105
SHANK1,196
SHANK2,215
SHANK3,208
SHARPIN,97
SHB,150
SHBG,295
SHC1,217
SHC2,294
SHC3,564
SHC4,52
SHCBP1,189
SHCBP1L,301
SHD,44
SHF,420
SHFL,290
SHH,324
SHISA2,238
SHISA3,145
SHISA4,91
SHISA5,80
SHISA6,207
SHISA7,455
SHISA8,235
SHISA9,13
SHISAL1,421
SHISAL2A,137
SHISAL2B,76
SHKBP1,284
SHLD1,315
SHLD2,125
SHMT1,197
SHMT2,170
SHOC1,248
SHOC2,506
SHOX,155
SHOX2,81
SHPK,69
SHPRH,71
SHQ1,76
SHROOM1,411
SHROOM2,90
SHROOM3,309
SHROOM4,91
SHTN1,222
SI,172
SIAE,31
SIAH1,47
SIAH2,21
SIAH3,262
SIDT1,250
SIDT2,325
SIGIRR,240
SIGLEC1,287
SIGLEC10,203
SIGLEC11,319
SIGLEC12,200
SIGLEC14,312
SIGLEC15,535
SIGLEC5,335
SIGLEC6,391
SIGLEC7,452
SIGLEC8,353
SIGLEC9,169
SIGLECL1,248
SIGMAR1,65
SIK1,195
SIK2,104
SIK3,56
SIKE1,150
SIL1,78
SIM1,231
SIM2,352
SIMC1,85
SIN3A,351
SIN3B,44
SINHCAF,333
SIPA1,538
SIPA1L1,418
SIPA1L2,238
SIPA1L3,150
SIRPA,129
SIRPB1,144
SIRPB2,84
SIRPD,175
SIRPG,141
SIRT1,198
SIRT2,172
SIRT3,74
SIRT4,668
SIRT5,72
SIRT6,68
SIRT7,185
SIT1,291
SIVA1,272
SIX1,603
SIX2,95
SIX3,30
SIX4,343
SIX5,188
SIX6,70
SKA1,127
SKA2,151
SKA3,54
SKAP1,99
SKAP2,154
SKI,354
SKIC2,554
SKIC3,204
SKIC8,27
SKIDA1,198
SKIL,257
SKOR1,124
SKOR2,84
SKP1,103
SKP2,62
SLA,124
SLA2,224
SLAIN1,281
SLAIN2,488
SLAMF1,139
SLAMF6,78
SLAMF7,282
SLAMF8,375
SLAMF9,301
SLBP,49
SLC10A1,194
SLC10A2,225
SLC10A3,89
SLC10A4,495
SLC10A5,227
SLC10A6,382
SLC10A7,107
SLC11A1,120
SLC11A2,446
SLC12A1,268
SLC12A2,433
SLC12A3,319
SLC12A4,316
SLC12A5,661
SLC12A6,394
SLC12A7,378
SLC12A8,546
SLC12A9,183
SLC13A1,271
SLC13A2,262
SLC13A3,530
SLC13A4,296
SLC13A5,248
SLC14A1,375
SLC14A2,405
SLC15A1,411
SLC15A2,248
SLC15A3,288
SLC15A4,288
SLC15A5,48
SLC16A1,173
SLC16A10,220
SLC16A11,320
SLC16A12,248
SLC16A13,71
SLC16A14,89
SLC16A2,94
SLC16A3,55
SLC16A4,101
SLC16A5,92
SLC16A6,225
SLC16A7,174
SLC16A8,79
SLC16A9,129
SLC17A1,253
SLC17A2,74
SLC17A3,158
SLC17A4,282
SLC17A5,294
SLC17A6,40
SLC17A7,199
SLC17A8,561
SLC17A9,3
SLC18A1,170
SLC18A2,86
SLC18A3,32
SLC18B1,247
SLC19A1,84
SLC19A2,144
SLC19A3,488
SLC1A1,276
SLC1A2,204
SLC1A3,423
SLC1A4,274
SLC1A5,436
SLC1A6,355
SLC1A7,568
SLC20A1,349
SLC22A1,497
SLC22A10,721
SLC22A11,121
SLC22A12,246
SLC22A13,149
SLC22A14,175
SLC22A15,414
SLC22A16,84
SLC22A17,705
SLC22A18,235
SLC22A18AS,42
SLC22A2,97
SLC22A23,220
SLC22A24,232
SLC22A25,406
SLC22A3,326
SLC22A31,279
SLC22A4,225
SLC22A5,78
SLC22A6,266
SLC22A7,73
SLC22A8,63
SLC22A9,228
SLC23A1,180
SLC23A2,173
SLC23A3,382
SLC24A1,471
SLC24A2,170
SLC24A3,554
SLC24A4,82
SLC24A5,100
SLC25A1,159
SLC25A11,384
SLC25A12,137
SLC25A13,322
SLC25A14,75
SLC25A15,62
SLC25A16,117
SLC25A17,16
SLC25A18,109
SLC25A19,659
SLC25A2,369
SLC25A20,376
SLC25A21,123
SLC25A22,37
SLC25A23,269
SLC25A24,168
SLC25A25,552
SLC25A26,568
SLC25A27,64
SLC25A28,60
SLC25A29,99
SLC25A3,242
SLC25A30,636
SLC25A31,241
SLC25A32,554
SLC25A33,86
SLC25A34,320
SLC25A35,212
SLC25A36,72
SLC25A37,397
SLC25A38,516
SLC25A39,387
SLC25A4,329
SLC25A40,20
SLC25A41,132
SLC25A42,718
SLC25A43,109
SLC25A44,94
SLC25A45,234
SLC25A46,237
SLC25A47,131
SLC25A48,147
SLC25A5,192
SLC25A51,446
SLC25A52,134
SLC25A53,113
SLC25A6,350
SLC26A1,113
SLC26A11,76
SLC26A2,322
SLC26A3,227
SLC26A4,424
SLC26A5,307
SLC26A6,199
SLC26A7,241
SLC26A8,162
SLC26A9,290
SLC27A1,471
SLC27A2,206
SLC27A3,39
SLC27A4,175
SLC27A5,566
SLC27A6,98
SLC28A1,427
SLC28A2,318
SLC28A3,73
SLC29A1,480
SLC29A2,188
SLC29A3,102
SLC29A4,108
SLC2A1,118
SLC2A10,93
SLC2A11,309
SLC2A12,118
SLC2A13,188
SLC2A14,394
SLC2A2,121
SLC2A3,372
SLC2A4,87
SLC2A4RG,258
SLC2A5,306
SLC2A6,191
SLC2A7,327
SLC2A8,286
SLC2A9,420
SLC30A1,241
SLC30A10,68
SLC30A2,79
SLC30A3,8
SLC30A4,131
SLC30A5,412
SLC30A6,453
SLC30A7,178
SLC30A8,181
SLC30A9,104
SLC31A1,217
SLC31A2,274
SLC32A1,50
SLC33A1,183
SLC34A1,695
SLC34A2,98
SLC34A3,102
SLC35A1,251
SLC35A2,168
SLC35A3,277
SLC35A4,259
SLC35A5,299
SLC35B1,311
SLC35B2,168
SLC35B3,187
SLC35B4,129
SLC35C1,159
SLC35C2,346
SLC35D1,271
SLC35D2,160
SLC35D3,379
SLC35E1,32
SLC35E2B,117
SLC35E3,261
SLC35E4,92
SLC35F1,67
SLC35F2,289
SLC35F3,323
SLC35F4,130
SLC35F5,429
SLC35G1,358
SLC35G2,137
SLC35G3,83
SLC35G4,278
SLC35G5,176
SLC35G6,432
SLC36A1,352
SLC36A2,156
SLC36A3,374
SLC36A4,92
SLC37A1,37
SLC37A2,266
SLC37A3,189
SLC37A4,508
SLC38A1,357
SLC38A10,416
SLC38A11,297
SLC38A2,77
SLC38A3,183
SLC38A4,241
SLC38A5,173
SLC38A6,196
SLC38A7,32
SLC38A8,138
SLC38A9,145
SLC39A1,367
SLC39A10,217
SLC39A11,572
SLC39A12,604
SLC39A13,363
SLC39A14,644
SLC39A2,138
SLC39A3,86
SLC39A4,520
SLC39A5,176
SLC39A6,247
SLC39A7,297
SLC39A8,325
SLC39A9,202
SLC3A1,400
SLC3A2,372
SLC40A1,452
SLC41A1,100
SLC41A2,247
SLC41A3,174
SLC43A1,379
SLC43A2,47
SLC43A3,39
SLC44A1,232
SLC44A2,174
SLC44A3,119
SLC44A4,518
SLC44A5,74
SLC45A1,175
SLC45A2,19
SLC45A3,92
SLC45A4,1034
SLC46A1,187
SLC46A2,77
SLC46A3,380
SLC47A1,161
SLC47A2,161
SLC48A1,457
SLC49A3,141
SLC49A4,99
SLC4A1,281
SLC4A10,131
SLC4A11,360
SLC4A1AP,357
SLC4A2,360
SLC4A3,23
SLC4A4,80
SLC4A5,538
SLC4A7,136
SLC4A8,128
SLC4A9,76
SLC50A1,81
SLC51A,104
SLC51B,95
SLC52A1,461
SLC52A2,12
SLC52A3,112
SLC5A1,9
SLC5A10,259
SLC5A11,61
SLC5A12,184
SLC5A2,289
SLC5A4,440
SLC5A5,608
SLC5A6,73
SLC5A7,114
SLC5A8,310
SLC5A9,235
SLC66A1,73
SLC66A2,235
SLC66A3,100
SLC6A1,191
SLC6A11,169
SLC6A12,352
SLC6A13,398
SLC6A14,156
SLC6A15,90
SLC6A16,191
SLC6A17,106
SLC6A18,281
SLC6A19,147
SLC6A2,500
SLC6A20,163
SLC6A3,487
SLC6A4,255
SLC6A5,298
SLC6A6,258
SLC6A7,88
SLC6A8,147
SLC6A9,274
SLC7A1,157
SLC7A10,28
SLC7A11,149
SLC7A13,469
SLC7A14,235
SLC7A2,380
SLC7A3,192
SLC7A4,716
SLC7A5,93
SLC7A6,38
SLC7A6OS,70
SLC7A7,359
SLC7A8,79
SLC7A9,234
SLC8A1,771
SLC8A2,55
SLC8A3,149
SLC8B1,308
SLC9A1,190
SLC9A2,66
SLC9A3,43
SLC9A4,187
SLC9A5,122
SLC9A6,157
SLC9A7,76
SLC9A8,307
SLC9A9,434
SLC9B1,368
SLC9B2,237
SLC9C1,123
SLC9C2,209
SLCO1A2,313
SLCO1B1,200
SLCO1B3,103
SLCO1C1,123
SLCO2A1,210
SLCO2B1,367
SLCO3A1,193
SLCO4A1,325
SLCO4C1,114
SLCO5A1,449
SLCO6A1,136
SLF1,790
SLF2,7
SLFN11,278
SLFN12,466
SLFN12L,575
SLFN13,237
SLFN14,186
SLFN5,72
SLFNL1,154
SLIRP,113
SLIT1,523
SLIT2,92
SLIT3,102
SLITRK1,581
SLITRK2,240
SLITRK3,255
SLITRK4,354
SLITRK5,643
SLITRK6,277
SLK,143
SLMAP,72
SLN,58
SLPI,283
SLTM,126
SLU7,29
SLURP1,332
SLX4,202
SLX4IP,20
SLX9,114
SMAD1,260
SMAD2,128
SMAD3,61
SMAD4,85
SMAD5,152
SMAD6,56
SMAD7,59
SMAD9,69
SMAGP,272
SMAP1,154
SMAP2,786
SMARCA1,101
SMARCA2,49
SMARCA4,120
SMARCA5,412
SMARCAD1,97
SMARCAL1,289
SMARCB1,624
SMARCC1,280
SMARCC2,256
SMARCD1,307
SMARCD2,256
SMARCD3,704
SMARCE1,160
SMC1B,151
SMC2,5
SMC3,112
SMC4,462
SMC5,267
SMC6,99
SMCHD1,168
SMCO1,134
SMCO2,348
SMCO3,372
SMCO4,204
SMCP,188
SMCR8,70
SMDT1,139
SMG1,315
SMG5,60
SMG6,64
SMG7,426
SMG8,344
SMG9,89
SMIM1,329
SMIM10,30
SMIM11,142
SMIM12,537
SMIM13,123
SMIM14,136
SMIM15,335
SMIM17,309
SMIM18,302
SMIM2,332
SMIM20,211
SMIM21,61
SMIM22,89
SMIM23,169
SMIM24,51
SMIM29,406
SMIM3,163
SMIM5,849
SMIM6,40
SMIM7,170
SMIM8,378
SMIM9,61
SMKR1,171
SMLR1,116
SMNDC1,261
SMO,403
SMOC1,285
SMOC2,214
SMOX,99
SMPD1,214
SMPD2,678
SMPD3,304
SMPD4,501
SMPDL3A,216
SMPDL3B,415
SMPX,360
SMR3A,840
SMR3B,158
SMS,234
SMTN,315
SMTNL1,241
SMTNL2,254
SMUG1,59
SMURF1,196
SMURF2,185
SMYD1,508
SMYD2,153
SMYD3,122
SMYD4,80
SMYD5,442
SNAI1,128
SNAI2,1
SNAI3,39
SNAP23,307
SNAP25,127
SNAP29,198
SNAP47,384
SNAP91,221
SNAPC1,119
SNAPC2,83
SNAPC3,78
SNAPC4,498
SNAPC5,30
SNAPIN,119
SNCA,112
SNCAIP,58
SNCB,166
SNCG,167
SND1,187
SNED1,306
SNF8,90
SNHG28,343
SNHG32,144
SNIP1,43
SNN,113
SNORC,339
SNPH,153
SNRK,159
SNRNP200,54
SNRNP25,18
SNRNP27,160
SNRNP35,244
SNRNP40,298
SNRNP48,183
SNRNP70,45
SNRPA,381
SNRPA1,6
SNRPB,7
SNRPB2,505
SNRPC,335
SNRPD1,20
SNRPD2,2
SNRPD3,20
SNRPE,91
SNRPF,44
SNRPG,11
SNTA1,22
SNTB1,182
SNTB2,76
SNTG1,121
SNTG2,186
SNTN,396
SNU13,4
SNUPN,99
SNURF,140
SNW1,197
SNX1,307
SNX10,49
SNX11,442
SNX12,99
SNX13,384
SNX14,67
SNX15,383
SNX16,240
SNX17,460
SNX18,457
SNX19,626
SNX2,162
SNX20,406
SNX21,37
SNX22,186
SNX24,306
SNX25,427
SNX27,108
SNX29,249
SNX3,377
SNX30,199
SNX31,151
SNX32,504
SNX33,420
SNX4,168
SNX5,130
SNX6,397
SNX7,273
SNX8,126
SNX9,106
SOAT1,169
SOAT2,251
SOBP,13
SOCS1,428
SOCS2,178
SOCS3,186
SOCS4,297
SOCS5,329
SOCS6,135
SOCS7,373
SOD1,48
SOD2,306
SOD3,60
SOGA1,62
SOGA3,106
SOHLH1,260
SOHLH2,51
SON,305
SORBS1,370
SORBS2,466
SORBS3,112
SORCS1,142
SORCS2,210
SORCS3,158
SORD,192
SORL1,367
SORT1,97
SOS1,292
SOS2,319
SOST,69
SOSTDC1,262
SOWAHA,306
SOWAHB,319
SOWAHC,13
SOWAHD,62
SOX1,174
SOX10,400
SOX11,297
SOX12,77
SOX13,102
SOX14,339
SOX15,231
SOX17,414
SOX18,157
SOX2,63
SOX21,83
SOX3,166
SOX30,492
SOX4,347
SOX5,232
SOX6,944
SOX8,202
SOX9,177
SP1,117
SP100,345
SP110,224
SP140,280
SP140L,195
SP2,377
SP3,132
SP4,348
SP5,137
SP6,128
SP7,716
SP8,254
SP9,82
SPA17,88
SPACA1,74
SPACA3,266
SPACA4,132
SPACA5,324
SPACA5B,247
SPACA7,168
SPACA9,188
SPACDR,330
SPAG1,489
SPAG16,95
SPAG17,46
SPAG4,265
SPAG5,329
SPAG6,254
SPAG7,175
SPAG8,130
SPAG9,203
SPAM1,188
SPANXC,514
SPANXN1,260
SPANXN2,160
SPANXN3,446
SPANXN4,169
SPANXN5,120
SPARC,313
SPARCL1,360
SPART,166
SPAST,128
SPATA12,250
SPATA13,13
SPATA16,178
SPATA17,216
SPATA18,154
SPATA19,241
SPATA2,77
SPATA20,22
SPATA21,574
SPATA22,425
SPATA24,364
SPATA25,63
SPATA2L,405
SPATA3,350
SPATA31D1,318
SPATA31E1,137
SPATA32,460
SPATA33,145
SPATA4,107
SPATA45,131
SPATA46,487
SPATA6,171
SPATA6L,279
SPATA7,463
SPATA8,408
SPATA9,69
SPATC1,477
SPATC1L,584
SPATS1,102
SPATS2,267
SPATS2L,562
SPC24,9
SPC25,280
SPCS1,155
SPCS2,213
SPCS3,406
SPDEF,66
SPDL1,104
SPDYA,310
SPDYC,243
SPDYE2,303
SPDYE2B,523
SPDYE4,234
SPECC1,628
SPECC1L,267
SPEF1,74
SPEF2,233
SPEG,162
SPEM1,403
SPEM2,127
SPEN,21
SPG11,323
SPG21,63
SPG7,115
SPHK1,211
SPHK2,410
SPHKAP,97
SPI1,38
SPIB,266
SPIC,418
SPICE1,182
SPIDR,96
SPIN1,235
SPIN2A,86
SPIN2B,129
SPIN3,151
SPIN4,69
SPINDOC,30
SPINK1,317
SPINK13,117
SPINK14,175
SPINK2,333
SPINK4,178
SPINK5,379
SPINK6,280
SPINK7,168
SPINK8,310
SPINK9,2
SPINT1,175
SPINT2,176
SPINT3,149
SPINT4,188
SPIRE1,55
SPIRE2,52
SPN,139
SPNS1,50
SPNS2,269
SPNS3,304
SPO11,92
SPOCD1,115
SPOCK1,144
SPOCK2,116
SPOCK3,69
SPON1,117
SPON2,343
SPOP,72
SPOPL,117
SPOUT1,108
SPP1,300
SPP2,374
SPPL2A,128
SPPL2B,153
SPPL2C,207
SPPL3,236
SPR,183
SPRED1,145
SPRED2,148
SPRED3,114
SPRING1,51
SPRN,110
SPRR1A,497
SPRR1B,630
SPRR2A,28
SPRR2B,240
SPRR2D,399
SPRR2E,286
SPRR2F,319
SPRR2G,50
SPRR3,670
SPRR4,316
SPRTN,273
SPRY1,374
SPRY2,265
SPRY3,86
SPRY4,190
SPRYD3,187
SPRYD4,495
SPRYD7,48
SPSB1,194
SPSB2,112
SPSB3,117
SPSB4,165
SPTA1,215
SPTAN1,76
SPTB,173
SPTBN1,206
SPTBN2,297
SPTBN4,482
SPTBN5,372
SPTLC1,46
SPTLC2,129
SPTLC3,375
SPTSSA,268
SPTSSB,14
SPTY2D1,28
SPX,983
SPZ1,220
SQLE,287
SQOR,102
SQSTM1,509
SRA1,117
SRARP,414
SRBD1,124
SRC,228
SRCAP,319
SRD5A1,147
SRD5A2,50
SRD5A3,154
SREBF1,356
SREBF2,18
SREK1,183
SREK1IP1,255
SRF,80
SRFBP1,41
SRGAP1,318
SRGAP2,146
SRGAP3,159
SRGN,562
SRI,267
SRL,121
SRM,106
SRMS,61
SRP14,466
SRP19,134
SRP54,47
SRP68,162
SRP72,182
SRP9,142
SRPK1,167
SRPK2,613
SRPK3,178
SRPRA,80
SRPRB,53
SRPX,84
SRPX2,181
SRR,308
SRRD,209
SRRM1,86
SRRM2,18
SRRM3,231
SRRM4,216
SRRM5,222
SRRT,58
SRSF1,192
SRSF10,70
SRSF11,171
SRSF12,613
SRSF2,111
SRSF3,24
SRSF4,413
SRSF5,169
SRSF6,219
SRSF7,104
SRSF8,67
SRSF9,163
SRXN1,97
SRY,377
SS18,61
SS18L1,247
SS18L2,213
SSB,42
SSBP1,130
SSBP2,306
SSBP3,145
SSBP4,203
SSC4D,438
SSC5D,140
SSH1,95
SSH2,50
SSH3,66
SSMEM1,406
SSNA1,117
SSPN,325
SSR1,15
SSR2,520
SSR3,58
SSR4,259
SSRP1,166
SST,133
SSTR1,66
SSTR2,279
SSTR3,368
SSTR4,385
SSTR5,526
SSU72,194
SSUH2,275
SSX1,390
SSX2IP,216
SSX3,159
SSX4,167
SSX4B,82
SSX7,333
ST13,86
ST14,237
ST18,117
ST20,372
ST3GAL1,213
ST3GAL2,330
ST3GAL3,203
ST3GAL4,125
ST3GAL5,141
ST3GAL6,538
ST6GAL1,422
ST6GAL2,40
ST6GALNAC1,200
ST6GALNAC2,106
ST6GALNAC3,390
ST6GALNAC4,437
ST6GALNAC5,287
ST6GALNAC6,192
ST7,119
ST7L,155
ST8SIA1,87
ST8SIA2,92
ST8SIA3,162
ST8SIA4,188
ST8SIA5,53
ST8SIA6,350
STAB1,112
STAB2,172
STAC,316
STAC2,517
STAC3,383
STAG1,414
STAG2,134
STAG3,133
STAM,225
STAM2,180
STAMBP,124
STAMBPL1,76
STAP1,192
STAP2,476
STAR,282
STARD10,131
STARD13,435
STARD3,67
STARD3NL,524
STARD4,332
STARD5,73
STARD6,298
STARD7,96
STARD8,107
STARD9,88
STAT1,484
STAT2,119
STAT3,143
STAT4,239
STAT5A,277
STAT5B,198
STAT6,313
STATH,145
STAU1,580
STAU2,91
STBD1,86
STC1,135
STC2,124
STEAP1,306
STEAP1B,188
STEAP2,378
STEAP3,196
STEAP4,447
STEEP1,403
STH,224
STIL,85
STIM1,91
STIM2,97
STIMATE,324
STING1,310
STIP1,63
STK10,154
STK11,466
STK11IP,100
STK16,40
STK17A,110
STK17B,421
STK19,37
STK24,4
STK25,707
STK26,342
STK3,80
STK31,267
STK32A,237
STK32B,261
STK32C,375
STK33,310
STK35,57
STK36,215
STK38,89
STK38L,135
STK39,83
STK4,182
STK40,51
STKLD1,312
STMN1,57
STMN2,350
STMN3,383
STMN4,244
STMND1,223
STMP1,176
STN1,210
STOM,334
STOML1,83
STOML2,48
STOML3,39
STON1,611
STON2,193
STOX1,223
STOX2,195
STPG1,272
STPG2,307
STPG3,252
STPG4,136
STRA6,92
STRA8,140
STRADA,256
STRADB,436
STRAP,306
STRBP,179
STRC,266
STRIP1,142
STRIP2,267
STRN,195
STRN3,62
STRN4,122
STS,253
STT3A,21
STT3B,40
STUB1,101
STUM,265
STX10,406
STX11,294
STX12,62
STX16,129
STX17,372
STX18,219
STX19,122
STX1A,341
STX1B,20
STX2,176
STX3,122
STX4,398
STX5,72
STX6,101
STX7,197
STX8,120
STXBP1,457
STXBP2,450
STXBP3,136
STXBP4,64
STXBP5,88
STXBP5L,55
STXBP6,391
STYK1,122
STYX,417
STYXL1,99
STYXL2,613
SUB1,491
SUCLA2,470
SUCLG1,289
SUCLG2,141
SUCNR1,280
SUCO,206
SUDS3,115
SUFU,218
SUGCT,115
SUGP1,262
SUGP2,190
SUGT1,72
SULF1,336
SULF2,157
SULT1A1,689
SULT1A2,460
SULT1A3,1161
SULT1A4,756
SULT1B1,301
SULT1C2,415
SULT1C3,270
SULT1C4,244
SULT1E1,146
SULT2A1,210
SULT2B1,305
SULT4A1,49
SULT6B1,83
SUMF1,463
SUMF2,234
SUMO1,182
SUMO2,249
SUMO3,154
SUMO4,319
SUN1,514
SUN2,88
SUN3,184
SUN5,158
SUOX,139
SUPT16H,107
SUPT20H,203
SUPT3H,361
SUPT4H1,434
SUPT5H,12
SUPT6H,41
SUPT7L,141
SUPV3L1,147
SURF1,137
SURF2,316
SURF4,584
SURF6,151
SUSD1,163
SUSD2,107
SUSD3,200
SUSD4,452
SUSD5,222
SUSD6,374
SUV39H1,118
SUV39H2,332
SUZ12,88
SV2A,116
SV2B,165
SV2C,355
SVBP,74
SVEP1,196
SVIL,308
SVIP,145
SVOP,102
SVOPL,105
SWAP70,194
SWI5,117
SWSAP1,443
SWT1,134
SYAP1,220
SYBU,818
SYCE1,495
SYCE1L,307
SYCE2,305
SYCE3,76
SYCN,121
SYCP1,61
SYCP2,119
SYCP2L,99
SYCP3,596
SYDE1,88
SYDE2,77
SYF2,284
SYK,298
SYMPK,182
SYN1,126
SYN2,198
SYN3,215
SYNC,340
SYNCRIP,22
SYNDIG1,62
SYNDIG1L,303
SYNE1,735
SYNE2,496
SYNE3,148
SYNE4,168
SYNGAP1,141
SYNGR1,128
SYNGR2,93
SYNGR3,184
SYNGR4,388
SYNJ1,566
SYNJ2,146
SYNJ2BP,424
SYNM,256
SYNPO,461
SYNPO2,561
SYNPO2L,517
SYNPR,282
SYNRG,171
SYP,199
SYPL1,482
SYPL2,262
SYS1,232
SYT1,398
SYT10,388
SYT11,469
SYT12,308
SYT13,192
SYT14,279
SYT15,325
SYT16,217
SYT17,282
SYT2,112
SYT3,229
SYT4,190
SYT5,109
SYT6,84
SYT7,43
SYT8,423
SYT9,97
SYTL1,607
SYTL2,341
SYTL3,678
SYTL4,225
SYTL5,30
SYVN1,579
SZRD1,169
SZT2,92
TAAR1,82
TAAR2,108
TAAR5,323
TAAR6,186
TAAR8,68
TAAR9,229
TAB1,72
TAB2,78
TAB3,101
TAC1,448
TAC3,525
TAC4,364
TACC1,22
TACC2,339
TACC3,417
TACO1,79
TACR1,184
TACR2,681
TACR3,207
TACSTD2,251
TADA1,121
TADA2A,59
TADA2B,90
TADA3,58
TAF1,210
TAF10,168
TAF11,52
TAF12,162
TAF13,139
TAF15,43
TAF1A,212
TAF1B,250
TAF1C,54
TAF1D,428
TAF1L,200
TAF2,344
TAF3,236
TAF4,323
TAF4B,133
TAF5,103
TAF5L,85
TAF6,154
TAF6L,137
TAF7,134
TAF7L,94
TAF8,178
TAF9,176
TAF9B,266
TAFA1,250
TAFA2,401
TAFA3,263
TAFA4,519
TAFA5,102
TAFAZZIN,115
TAGAP,199
TAGLN,261
TAGLN3,202
TAL1,347
TAL2,141
TALDO1,78
TAMALIN,173
TAMM41,295
TANC1,65
TANC2,142
TANGO2,194
TANGO6,162
TANK,657
TAOK1,246
TAOK2,207
TAOK3,583
TAP1,470
TAP2,92
TAPBP,216
TAPBPL,175
TAPT1,117
TARBP1,199
TARBP2,297
TARDBP,68
TARM1,814
TARP,112
TARS1,96
TARS2,255
TARS3,205
TAS1R1,159
TAS1R2,182
TAS1R3,205
TAS2R1,149
TAS2R10,128
TAS2R13,199
TAS2R14,370
TAS2R16,273
TAS2R19,195
TAS2R20,350
TAS2R3,314
TAS2R30,100
TAS2R31,293
TAS2R38,223
TAS2R39,190
TAS2R4,807
TAS2R40,159
TAS2R41,296
TAS2R42,375
TAS2R43,324
TAS2R46,159
TAS2R5,142
TAS2R50,208
TAS2R60,253
TAS2R7,123
TAS2R8,258
TAS2R9,73
TASL,237
TASOR,192
TASOR2,56
TASP1,77
TAT,265
TATDN1,306
TATDN2,183
TATDN3,773
TAX1BP1,131
TAX1BP3,90
TBATA,165
TBC1D1,181
TBC1D10A,305
TBC1D10B,136
TBC1D10C,267
TBC1D12,162
TBC1D13,59
TBC1D14,307
TBC1D15,183
TBC1D16,93
TBC1D17,171
TBC1D19,293
TBC1D2,140
TBC1D20,163
TBC1D21,482
TBC1D22A,183
TBC1D22B,222
TBC1D23,375
TBC1D24,228
TBC1D25,163
