target_gene,H1,K562,RPE1,HepG2,Jurkat,A549,MCF7,HT29,HAP1,BxPC3,A172,T98G,U87MG,HCT116,HEK293T,KOLF2.1J,CD4T
MRPL12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MRPL13,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
MRPL14,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
MRPL15,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
MRPL16,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
MRPL17,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
MRPL18,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
MRPL19,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
MRPL2,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
MRPL20,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
MRPL21,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
MRPL22,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
MRPL23,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
MRPL24,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
MRPL27,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
MRPL28,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
MRPL3,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
MRPL30,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MRPL32,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
MRPL33,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1
MRPL34,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
MRPL35,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
MRPL36,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
MRPL37,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
MRPL38,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
MRPL39,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
MRPL4,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
MRPL40,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MRPL41,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
MRPL42,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
MRPL43,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
MRPL44,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
MRPL45,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
MRPL46,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
MRPL47,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MRPL48,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
MRPL49,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
MRPL50,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
MRPL51,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
MRPL52,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MRPL53,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
MRPL54,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
MRPL55,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
MRPL57,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MRPL58,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MRPL9,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
MRPS10,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
MRPS11,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
MRPS12,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
MRPS14,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
MRPS15,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MRPS16,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
MRPS17,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
MRPS18A,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
MRPS18B,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
MRPS18C,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
MRPS2,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
MRPS21,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
MRPS22,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1
MRPS23,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
MRPS24,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
MRPS25,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
MRPS26,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
MRPS27,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
MRPS28,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
MRPS30,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
MRPS31,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
MRPS33,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
MRPS34,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
MRPS35,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
MRPS36,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
MRPS5,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
MRPS6,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
MRPS7,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
MRPS9,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
MRRF,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MRS2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MRTFA,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MRTFB,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MRTO4,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
MS4A1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
MS4A10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
MS4A12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
MS4A13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
MS4A15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
MS4A18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
MS4A2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
MS4A3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
MS4A4A,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
MS4A4E,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
MS4A5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
MS4A6A,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
MS4A6E,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
MS4A7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MS4A8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
MSANTD1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
MSANTD2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MSANTD3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MSANTD4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MSC,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MSGN1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MSH2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MSH3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MSH4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
MSH5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MSH6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MSI1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
MSI2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MSL1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
MSL2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MSL3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MSLN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
MSMB,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
MSMO1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MSMP,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
MSN,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MSR1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
MSRA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
MSRB1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
MSRB2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MSRB3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
MSS51,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MST1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
MST1R,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
MST4,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
MSTN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
MSTO1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
MSX1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MSX2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MT-ATP6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MT-ATP8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MT-CO1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MT-CO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MT-CO3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MT-CYB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MT-ND1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MT-ND2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MT-ND3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MT-ND4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MT-ND4L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MT-ND5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MT-ND6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MT1A,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
MT1B,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
MT1E,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
MT1F,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
MT1G,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
MT1H,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
MT1HL1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
MT1M,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
MT1X,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MT2A,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
MT3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
MT4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
MTA1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MTA2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MTA3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MTAP,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MTARC1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
MTARC2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
MTBP,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1
MTCH1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MTCH2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MTCL1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
MTCL3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MTCP1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
MTDH,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MTERF1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MTERF2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MTERF3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MTERF4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MTF1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1
MTF2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MTFMT,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MTFP1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MTFR1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MTFR1L,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MTFR2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MTG1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MTG2,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
MTHFD1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
MTHFD1L,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MTHFD2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MTHFD2L,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
MTHFR,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MTHFS,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MTHFSD,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MTIF2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MTIF3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MTLN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MTM1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
MTMR1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MTMR10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
MTMR11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MTMR12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MTMR14,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MTMR2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MTMR3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MTMR4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MTMR6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MTMR7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
MTMR8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
MTMR9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MTNAP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MTNR1A,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
MTNR1B,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
MTO1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MTOR,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MTPAP,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
MTPN,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
MTR,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MTRES1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MTREX,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
MTRF1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MTRF1L,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MTRFR,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MTRNR2L1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
MTRNR2L4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MTRNR2L8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MTRR,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MTSS1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
MTSS2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MTTP,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
MTURN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MTUS1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
MTUS2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
MTX1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MTX2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MTX3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MUC1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MUC12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
MUC13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
MUC15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
MUC16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
MUC17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
MUC19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
MUC2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
MUC20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
MUC21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
MUC22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
MUC3A,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MUC4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
MUC5AC,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
MUC5B,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
MUC6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
MUC7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
MUCL1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
MUCL3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
MUL1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MUS81,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MUSK,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
MUSTN1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MUTYH,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MVB12A,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MVB12B,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
MVD,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
MVK,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
MVP,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
MX1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
MX2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MXD1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MXD3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MXD4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MXI1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MXRA5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
MXRA7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MXRA8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MYADM,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MYADML2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
MYB,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
MYBBP1A,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
MYBL1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MYBL2,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0
MYBPC1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
MYBPC2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
MYBPC3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
MYBPH,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
MYBPHL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
MYC,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1
MYCBP,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
MYCBP2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
MYCBPAP,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
MYCL,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MYCN,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MYCT1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
MYD88,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MYDGF,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MYEF2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MYEOV,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
MYF5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MYF6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MYG1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MYH1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
MYH10,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MYH11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
MYH13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
MYH14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MYH15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
MYH2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
MYH3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MYH4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
MYH6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
MYH7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
MYH7B,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
MYH8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
MYH9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MYL1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
MYL10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
MYL11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
MYL12A,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MYL12B,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MYL2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
MYL3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
MYL4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
MYL5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MYL6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MYL6B,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MYL7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
MYL9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MYLIP,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MYLK,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1
MYLK2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
MYLK3,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
MYLK4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1
MYMK,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
MYNN,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MYO10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
MYO15A,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
MYO15B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MYO16,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
MYO18A,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MYO18B,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
MYO19,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MYO1A,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
MYO1B,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MYO1C,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MYO1D,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
MYO1E,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MYO1F,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
MYO1G,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
MYO1H,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0
MYO3A,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
MYO3B,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1
MYO5A,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
MYO5B,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
MYO5C,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
MYO6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
MYO7A,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
MYO7B,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
